"ID","CountryCode","Year","GenderCode","TobaccoPrevalence","LifeExpectancy","Mortality","LowestPricEstTobacco","PremiumPricEstTobacco","MediumPriceEstTobacco","TotalTax","cost_mean","MediumPriceEstTobacco_who","AveragePrev","TobaccoPrevalence_who"
"COD2008F","COD",2008,"FMLE",NA,NA,24.96,NA,NA,NA,NA,NA,NA,NA,NA
"COD2008M","COD",2008,"MLE",NA,NA,28.84,NA,NA,NA,NA,NA,NA,NA,NA
"COD2009B","COD",2009,"BTSX",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
"COD2009F","COD",2009,"FMLE",NA,NA,25.07,NA,NA,NA,NA,NA,NA,NA,NA
"COD2009M","COD",2009,"MLE",NA,NA,29.13,NA,NA,NA,NA,NA,NA,NA,NA
"COD2011B","COD",2011,"BTSX",NA,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA
"COD2011F","COD",2011,"FMLE",NA,NA,24.29,NA,NA,NA,NA,NA,NA,NA,NA
"COD2011M","COD",2011,"MLE",NA,NA,28.51,NA,NA,NA,NA,NA,NA,NA,NA
"COD2012B","COD",2012,"BTSX",NA,NA,25.86,NA,NA,"750","0.39",NA,NA,NA,NA
"COD2012F","COD",2012,"FMLE",NA,NA,23.81,NA,NA,NA,NA,NA,NA,NA,NA
"COD2012M","COD",2012,"MLE",NA,NA,28.08,NA,NA,NA,NA,NA,NA,NA,NA
"COD2013B","COD",2013,"BTSX",NA,NA,25.29,NA,NA,NA,NA,NA,NA,NA,NA
"COD2013F","COD",2013,"FMLE",NA,NA,23.26,NA,NA,NA,NA,NA,NA,NA,NA
"COD2013M","COD",2013,"MLE",NA,NA,27.48,NA,NA,NA,NA,NA,NA,NA,NA
"COD2014B","COD",2014,"BTSX",NA,NA,24.85,NA,NA,"750","0.48",NA,NA,NA,NA
"COD2014F","COD",2014,"FMLE",NA,NA,22.96,NA,NA,NA,NA,NA,NA,NA,NA
"COD2014M","COD",2014,"MLE",NA,NA,26.91,NA,NA,NA,NA,NA,NA,NA,NA
"COD2016B","COD",2016,"BTSX",NA,NA,23.91,NA,NA,"1060","0.34",NA,NA,NA,NA
"COD2016F","COD",2016,"FMLE",NA,NA,22.12,NA,NA,NA,NA,NA,NA,NA,NA
"COD2016M","COD",2016,"MLE",NA,NA,25.84,NA,NA,NA,NA,NA,NA,NA,NA
"COD2017B","COD",2017,"BTSX",NA,NA,23.71,NA,NA,NA,NA,NA,NA,NA,NA
"COD2017F","COD",2017,"FMLE",NA,NA,21.88,NA,NA,NA,NA,NA,NA,NA,NA
"COD2017M","COD",2017,"MLE",NA,NA,25.69,NA,NA,NA,NA,NA,NA,NA,NA
"COG2001B","COG",2001,"BTSX",NA,NA,33.61,NA,NA,NA,NA,NA,NA,NA,NA
"COG2001F","COG",2001,"FMLE",NA,NA,32.68,NA,NA,NA,NA,NA,NA,NA,NA
"COG2001M","COG",2001,"MLE",NA,NA,34.89,NA,NA,NA,NA,NA,NA,NA,NA
"COG2002B","COG",2002,"BTSX",NA,NA,31.8,NA,NA,NA,NA,NA,NA,NA,NA
"COG2002F","COG",2002,"FMLE",NA,NA,31.26,NA,NA,NA,NA,NA,NA,NA,NA
"COG2002M","COG",2002,"MLE",NA,NA,32.6,NA,NA,NA,NA,NA,NA,NA,NA
"COG2003B","COG",2003,"BTSX",NA,NA,30.89,NA,NA,NA,NA,NA,NA,NA,NA
"COG2003F","COG",2003,"FMLE",NA,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA
"COG2003M","COG",2003,"MLE",NA,NA,31.14,NA,NA,NA,NA,NA,NA,NA,NA
"COG2004B","COG",2004,"BTSX",NA,NA,30.64,NA,NA,NA,NA,NA,NA,NA,NA
"COG2004F","COG",2004,"FMLE",NA,NA,30.99,NA,NA,NA,NA,NA,NA,NA,NA
"COG2004M","COG",2004,"MLE",NA,NA,30.34,NA,NA,NA,NA,NA,NA,NA,NA
"COG2006B","COG",2006,"BTSX",NA,NA,29.34,NA,NA,NA,NA,NA,NA,NA,NA
"COG2006F","COG",2006,"FMLE",NA,NA,30.44,NA,NA,NA,NA,NA,NA,NA,NA
"COG2006M","COG",2006,"MLE",NA,NA,28.13,NA,NA,NA,NA,NA,NA,NA,NA
"COG2007B","COG",2007,"BTSX",NA,NA,28.84,NA,NA,NA,NA,NA,NA,NA,NA
"COG2007F","COG",2007,"FMLE",NA,NA,29.95,NA,NA,NA,NA,NA,NA,NA,NA
"COG2007M","COG",2007,"MLE",NA,NA,27.62,NA,NA,NA,NA,NA,NA,NA,NA
"COG2008B","COG",2008,"BTSX",NA,NA,28.3,NA,NA,"500","0.32",NA,NA,NA,NA
"COG2008F","COG",2008,"FMLE",NA,NA,29.43,NA,NA,NA,NA,NA,NA,NA,NA
"COG2008M","COG",2008,"MLE",NA,NA,27.07,NA,NA,NA,NA,NA,NA,NA,NA
"COG2009B","COG",2009,"BTSX",NA,NA,28.19,NA,NA,NA,NA,NA,NA,NA,NA
"COG2009F","COG",2009,"FMLE",NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA
"COG2009M","COG",2009,"MLE",NA,NA,26.99,NA,NA,NA,NA,NA,NA,NA,NA
"COG2011B","COG",2011,"BTSX",NA,NA,27.04,NA,NA,NA,NA,NA,NA,NA,NA
"COG2011F","COG",2011,"FMLE",NA,NA,27.92,NA,NA,NA,NA,NA,NA,NA,NA
"COG2011M","COG",2011,"MLE",NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA
"COG2012B","COG",2012,"BTSX",NA,NA,27.11,NA,NA,"500","0.32",NA,NA,NA,NA
"COG2012F","COG",2012,"FMLE",NA,NA,27.93,NA,NA,NA,NA,NA,NA,NA,NA
"COG2012M","COG",2012,"MLE",NA,NA,26.26,NA,NA,NA,NA,NA,NA,NA,NA
"COG2013B","COG",2013,"BTSX",NA,NA,26.43,NA,NA,NA,NA,NA,NA,NA,NA
"COG2013F","COG",2013,"FMLE",NA,NA,27.25,NA,NA,NA,NA,NA,NA,NA,NA
"COG2013M","COG",2013,"MLE",NA,NA,25.57,NA,NA,NA,NA,NA,NA,NA,NA
"COG2014B","COG",2014,"BTSX",NA,NA,25.76,NA,NA,"600","0.38",NA,NA,NA,NA
"COG2014F","COG",2014,"FMLE",NA,NA,26.73,NA,NA,NA,NA,NA,NA,NA,NA
"COG2014M","COG",2014,"MLE",NA,NA,24.76,NA,NA,NA,NA,NA,NA,NA,NA
"COG2016B","COG",2016,"BTSX",NA,NA,24.22,NA,NA,"650","0.37",NA,NA,NA,NA
"COG2016F","COG",2016,"FMLE",NA,NA,24.72,NA,NA,NA,NA,NA,NA,NA,NA
"COG2016M","COG",2016,"MLE",NA,NA,23.74,NA,NA,NA,NA,NA,NA,NA,NA
"COG2017B","COG",2017,"BTSX",NA,NA,23.55,NA,NA,NA,NA,NA,NA,NA,NA
"COG2017F","COG",2017,"FMLE",NA,NA,24.02,NA,NA,NA,NA,NA,NA,NA,NA
"COG2017M","COG",2017,"MLE",NA,NA,23.11,NA,NA,NA,NA,NA,NA,NA,NA
"COM2001B","COM",2001,"BTSX",NA,NA,24.72,NA,NA,NA,NA,NA,NA,NA,NA
"COM2001F","COM",2001,"FMLE",NA,NA,24.69,NA,NA,NA,NA,NA,NA,NA,NA
"COM2001M","COM",2001,"MLE",NA,NA,24.81,NA,NA,NA,NA,NA,NA,NA,NA
"COM2002B","COM",2002,"BTSX",NA,NA,24.04,NA,NA,NA,NA,NA,NA,NA,NA
"COM2002F","COM",2002,"FMLE",NA,NA,24.09,NA,NA,NA,NA,NA,NA,NA,NA
"COM2002M","COM",2002,"MLE",NA,NA,24.06,NA,NA,NA,NA,NA,NA,NA,NA
"COM2003B","COM",2003,"BTSX",NA,NA,23.24,NA,NA,NA,NA,NA,NA,NA,NA
"COM2003F","COM",2003,"FMLE",NA,NA,23.54,NA,NA,NA,NA,NA,NA,NA,NA
"COM2003M","COM",2003,"MLE",NA,NA,22.97,NA,NA,NA,NA,NA,NA,NA,NA
"COM2004B","COM",2004,"BTSX",NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA
"COM2004F","COM",2004,"FMLE",NA,NA,22.83,NA,NA,NA,NA,NA,NA,NA,NA
"COM2004M","COM",2004,"MLE",NA,NA,22.41,NA,NA,NA,NA,NA,NA,NA,NA
"COM2006B","COM",2006,"BTSX",NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA
"COM2006F","COM",2006,"FMLE",NA,NA,22.06,NA,NA,NA,NA,NA,NA,NA,NA
"COM2006M","COM",2006,"MLE",NA,NA,21.78,NA,NA,NA,NA,NA,NA,NA,NA
"COM2007B","COM",2007,"BTSX",NA,NA,21.92,NA,NA,NA,NA,NA,NA,NA,NA
"COM2007F","COM",2007,"FMLE",NA,NA,21.99,NA,NA,NA,NA,NA,NA,NA,NA
"COM2007M","COM",2007,"MLE",NA,NA,21.88,NA,NA,NA,NA,NA,NA,NA,NA
"COM2008B","COM",2008,"BTSX",NA,NA,21.96,NA,NA,"500","0.42",NA,NA,NA,NA
"COM2008F","COM",2008,"FMLE",NA,NA,21.99,NA,NA,NA,NA,NA,NA,NA,NA
"COM2008M","COM",2008,"MLE",NA,NA,21.96,NA,NA,NA,NA,NA,NA,NA,NA
"COM2009B","COM",2009,"BTSX",NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA
"COM2009F","COM",2009,"FMLE",NA,NA,21.52,NA,NA,NA,NA,NA,NA,NA,NA
"COM2009M","COM",2009,"MLE",NA,NA,21.31,NA,NA,NA,NA,NA,NA,NA,NA
"COM2011B","COM",2011,"BTSX",NA,NA,21.21,NA,NA,NA,NA,NA,NA,NA,NA
"COM2011F","COM",2011,"FMLE",NA,NA,21.32,NA,NA,NA,NA,NA,NA,NA,NA
"COM2011M","COM",2011,"MLE",NA,NA,21.13,NA,NA,NA,NA,NA,NA,NA,NA
"COM2012B","COM",2012,"BTSX",NA,NA,21.14,NA,NA,"500","0.51",NA,NA,NA,NA
"COM2012F","COM",2012,"FMLE",NA,NA,21.19,NA,NA,NA,NA,NA,NA,NA,NA
"COM2012M","COM",2012,"MLE",NA,NA,21.11,NA,NA,NA,NA,NA,NA,NA,NA
"COM2013B","COM",2013,"BTSX",NA,NA,20.98,NA,NA,NA,NA,NA,NA,NA,NA
"COM2013F","COM",2013,"FMLE",NA,NA,21.03,NA,NA,NA,NA,NA,NA,NA,NA
"COM2013M","COM",2013,"MLE",NA,NA,20.96,NA,NA,NA,NA,NA,NA,NA,NA
"COM2014B","COM",2014,"BTSX",NA,NA,21.51,NA,NA,"500","0.51",NA,NA,NA,NA
"COM2014F","COM",2014,"FMLE",NA,NA,21.49,NA,NA,NA,NA,NA,NA,NA,NA
"COM2014M","COM",2014,"MLE",NA,NA,21.56,NA,NA,NA,NA,NA,NA,NA,NA
"COM2016B","COM",2016,"BTSX",NA,NA,21.23,NA,NA,"750","0.37",NA,NA,NA,NA
"COM2016F","COM",2016,"FMLE",NA,NA,21.21,NA,NA,NA,NA,NA,NA,NA,NA
"COM2016M","COM",2016,"MLE",NA,NA,21.28,NA,NA,NA,NA,NA,NA,NA,NA
"COM2017B","COM",2017,"BTSX",NA,NA,21.03,NA,NA,NA,NA,NA,NA,NA,NA
"COM2017F","COM",2017,"FMLE",NA,NA,21.01,NA,NA,NA,NA,NA,NA,NA,NA
"COM2017M","COM",2017,"MLE",NA,NA,21.09,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2001B","CPV",2001,"BTSX",NA,NA,16.77,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2001F","CPV",2001,"FMLE",NA,NA,13.57,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2001M","CPV",2001,"MLE",NA,NA,21.26,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2002B","CPV",2002,"BTSX",NA,NA,16.65,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2002F","CPV",2002,"FMLE",NA,NA,13.36,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2002M","CPV",2002,"MLE",NA,NA,21.28,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2003B","CPV",2003,"BTSX",NA,NA,16.54,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2003F","CPV",2003,"FMLE",NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2003M","CPV",2003,"MLE",NA,NA,21.24,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2004B","CPV",2004,"BTSX",NA,NA,16.42,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2004F","CPV",2004,"FMLE",NA,NA,12.93,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2004M","CPV",2004,"MLE",NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2006B","CPV",2006,"BTSX",NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2006F","CPV",2006,"FMLE",NA,NA,12.78,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2006M","CPV",2006,"MLE",NA,NA,19.02,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2007B","CPV",2007,"BTSX",NA,NA,15.08,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2007F","CPV",2007,"FMLE",NA,NA,12.78,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2007M","CPV",2007,"MLE",NA,NA,18.16,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2008B","CPV",2008,"BTSX",NA,NA,15.04,NA,NA,"180","0.1",NA,NA,NA,NA
"CPV2008F","CPV",2008,"FMLE",NA,NA,12.68,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2008M","CPV",2008,"MLE",NA,NA,18.16,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2009B","CPV",2009,"BTSX",NA,NA,14.97,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2009F","CPV",2009,"FMLE",NA,NA,12.61,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2009M","CPV",2009,"MLE",NA,NA,17.99,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2011B","CPV",2011,"BTSX",NA,NA,14.91,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2011F","CPV",2011,"FMLE",NA,NA,12.61,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2011M","CPV",2011,"MLE",NA,NA,17.67,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2012B","CPV",2012,"BTSX",NA,NA,15.1,NA,NA,"180","0.11",NA,NA,NA,NA
"CPV2012F","CPV",2012,"FMLE",NA,NA,12.79,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2012M","CPV",2012,"MLE",NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2013B","CPV",2013,"BTSX",NA,NA,14.95,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2013F","CPV",2013,"FMLE",NA,NA,12.68,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2013M","CPV",2013,"MLE",NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2014B","CPV",2014,"BTSX",NA,NA,14.78,NA,NA,"180","0.11",NA,NA,NA,NA
"CPV2014F","CPV",2014,"FMLE",NA,NA,12.68,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2014M","CPV",2014,"MLE",NA,NA,17.24,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2016B","CPV",2016,"BTSX",NA,NA,15.07,NA,NA,"180","0.11",NA,NA,NA,NA
"CPV2016F","CPV",2016,"FMLE",NA,NA,13.17,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2016M","CPV",2016,"MLE",NA,NA,17.21,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2017B","CPV",2017,"BTSX",NA,NA,15.23,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2017F","CPV",2017,"FMLE",NA,NA,12.99,NA,NA,NA,NA,NA,NA,NA,NA
"CPV2017M","CPV",2017,"MLE",NA,NA,17.77,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2001B","DZA",2001,"BTSX",NA,NA,17.33,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2001F","DZA",2001,"FMLE",NA,NA,16.05,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2001M","DZA",2001,"MLE",NA,NA,18.63,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2002B","DZA",2002,"BTSX",NA,NA,17.07,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2002F","DZA",2002,"FMLE",NA,NA,15.87,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2002M","DZA",2002,"MLE",NA,NA,18.29,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2003B","DZA",2003,"BTSX",NA,NA,17.02,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2003F","DZA",2003,"FMLE",NA,NA,15.68,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2003M","DZA",2003,"MLE",NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2004B","DZA",2004,"BTSX",NA,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2004F","DZA",2004,"FMLE",NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2004M","DZA",2004,"MLE",NA,NA,18.14,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2006B","DZA",2006,"BTSX",NA,NA,16.29,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2006F","DZA",2006,"FMLE",NA,NA,15.08,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2006M","DZA",2006,"MLE",NA,NA,17.53,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2007B","DZA",2007,"BTSX",NA,NA,16.02,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2007F","DZA",2007,"FMLE",NA,NA,14.86,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2007M","DZA",2007,"MLE",NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2008B","DZA",2008,"BTSX",NA,NA,15.75,NA,NA,"70","0.52",NA,NA,NA,NA
"DZA2008F","DZA",2008,"FMLE",NA,NA,14.64,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2008M","DZA",2008,"MLE",NA,NA,16.87,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2009B","DZA",2009,"BTSX",NA,NA,15.51,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2009F","DZA",2009,"FMLE",NA,NA,14.45,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2009M","DZA",2009,"MLE",NA,NA,16.58,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2011B","DZA",2011,"BTSX",NA,NA,15.01,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2011F","DZA",2011,"FMLE",NA,NA,14.03,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2011M","DZA",2011,"MLE",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2012B","DZA",2012,"BTSX",NA,NA,14.81,NA,NA,"85","0.51",NA,NA,NA,NA
"DZA2012F","DZA",2012,"FMLE",NA,NA,13.79,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2012M","DZA",2012,"MLE",NA,NA,15.82,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2013B","DZA",2013,"BTSX",NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2013F","DZA",2013,"FMLE",NA,NA,13.55,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2013M","DZA",2013,"MLE",NA,NA,15.43,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2014B","DZA",2014,"BTSX",NA,NA,14.32,NA,NA,"150","0.35",NA,NA,NA,NA
"DZA2014F","DZA",2014,"FMLE",NA,NA,13.38,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2014M","DZA",2014,"MLE",NA,NA,15.23,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2016B","DZA",2016,"BTSX",NA,NA,14.18,NA,NA,"210","0.37",NA,NA,NA,NA
"DZA2016F","DZA",2016,"FMLE",NA,NA,13.11,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2016M","DZA",2016,"MLE",NA,NA,15.21,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2017B","DZA",2017,"BTSX",NA,NA,14.07,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2017F","DZA",2017,"FMLE",NA,NA,12.93,NA,NA,NA,NA,NA,NA,NA,NA
"DZA2017M","DZA",2017,"MLE",NA,NA,15.15,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2001B","ERI",2001,"BTSX",NA,NA,32.11,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2001F","ERI",2001,"FMLE",NA,NA,26.17,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2001M","ERI",2001,"MLE",NA,NA,38.03,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2002B","ERI",2002,"BTSX",NA,NA,31.77,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2002F","ERI",2002,"FMLE",NA,NA,26.16,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2002M","ERI",2002,"MLE",NA,NA,37.41,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2003B","ERI",2003,"BTSX",NA,NA,30.85,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2003F","ERI",2003,"FMLE",NA,NA,25.42,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2003M","ERI",2003,"MLE",NA,NA,36.34,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2004B","ERI",2004,"BTSX",NA,NA,30.89,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2004F","ERI",2004,"FMLE",NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2004M","ERI",2004,"MLE",NA,NA,36.09,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2006B","ERI",2006,"BTSX",NA,NA,30.71,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2006F","ERI",2006,"FMLE",NA,NA,26.07,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2006M","ERI",2006,"MLE",NA,NA,35.52,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2007B","ERI",2007,"BTSX",NA,NA,30.32,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2007F","ERI",2007,"FMLE",NA,NA,25.85,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2007M","ERI",2007,"MLE",NA,NA,34.97,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2008B","ERI",2008,"BTSX",NA,NA,30.4,NA,NA,"25","0.55",NA,NA,NA,NA
"ERI2008F","ERI",2008,"FMLE",NA,NA,26.16,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2008M","ERI",2008,"MLE",NA,NA,34.85,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2009B","ERI",2009,"BTSX",NA,NA,29.99,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2009F","ERI",2009,"FMLE",NA,NA,25.95,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2009M","ERI",2009,"MLE",NA,NA,34.26,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2011B","ERI",2011,"BTSX",NA,NA,29.25,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2011F","ERI",2011,"FMLE",NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2011M","ERI",2011,"MLE",NA,NA,33.26,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2012B","ERI",2012,"BTSX",NA,NA,28.95,NA,NA,"40","0.55",NA,NA,NA,NA
"ERI2012F","ERI",2012,"FMLE",NA,NA,25.41,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2012M","ERI",2012,"MLE",NA,NA,32.74,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2013B","ERI",2013,"BTSX",NA,NA,28.58,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2013F","ERI",2013,"FMLE",NA,NA,25.27,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2013M","ERI",2013,"MLE",NA,NA,32.16,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2014B","ERI",2014,"BTSX",NA,NA,28.26,NA,NA,"60","0.55",NA,NA,NA,NA
"ERI2014F","ERI",2014,"FMLE",NA,NA,25.12,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2014M","ERI",2014,"MLE",NA,NA,31.67,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2016B","ERI",2016,"BTSX",NA,NA,27.72,NA,NA,"100","0.55",NA,NA,NA,NA
"ERI2016F","ERI",2016,"FMLE",NA,NA,24.91,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2016M","ERI",2016,"MLE",NA,NA,30.79,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2017B","ERI",2017,"BTSX",NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2017F","ERI",2017,"FMLE",NA,NA,24.72,NA,NA,NA,NA,NA,NA,NA,NA
"ERI2017M","ERI",2017,"MLE",NA,NA,30.33,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2001B","ETH",2001,"BTSX",NA,NA,26.03,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2001F","ETH",2001,"FMLE",NA,NA,25.94,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2001M","ETH",2001,"MLE",NA,NA,26.09,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2002B","ETH",2002,"BTSX",NA,NA,25.19,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2002F","ETH",2002,"FMLE",NA,NA,25.17,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2002M","ETH",2002,"MLE",NA,NA,25.19,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2003B","ETH",2003,"BTSX",NA,NA,24.45,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2003F","ETH",2003,"FMLE",NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2003M","ETH",2003,"MLE",NA,NA,24.48,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2004B","ETH",2004,"BTSX",NA,NA,23.75,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2004F","ETH",2004,"FMLE",NA,NA,23.7,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2004M","ETH",2004,"MLE",NA,NA,23.79,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2006B","ETH",2006,"BTSX",NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2006F","ETH",2006,"FMLE",NA,NA,22.19,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2006M","ETH",2006,"MLE",NA,NA,22.62,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2007B","ETH",2007,"BTSX",NA,NA,21.75,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2007F","ETH",2007,"FMLE",NA,NA,21.46,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2007M","ETH",2007,"MLE",NA,NA,22.08,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2008B","ETH",2008,"BTSX",NA,NA,21.18,NA,NA,"4.35","0.25",NA,NA,NA,NA
"ETH2008F","ETH",2008,"FMLE",NA,NA,20.78,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2008M","ETH",2008,"MLE",NA,NA,21.62,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2009B","ETH",2009,"BTSX",NA,NA,20.36,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2009F","ETH",2009,"FMLE",NA,NA,19.92,NA,NA,NA,NA,NA,NA,NA,NA
"ETH2009M","ETH",2009,"MLE",NA,NA,20.87,NA,NA,NA,NA,NA,NA,NA,NA
